species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Betayadokarivirus ichibani	E	MAFF 240374	LC150617	NULL	Coding-complete genome	NULL	NULL	NULL	Fusarium poae mycovirus 2	FpMyV2	NULL	11500	202212476	fungi	ssRNA(+)	3485
Betayadokarivirus nibani	E	Rn454	LC333755	NULL	Complete genome	NULL	NULL	NULL	yado-kari virus 2	YkV2	NULL	11501	202212477	fungi	ssRNA(+)	3486
Betayadokarivirus sanbani	E	Rn454	LC333757	NULL	Complete genome	NULL	NULL	NULL	yado-kari virus 3	YkV3	NULL	11503	202212478	fungi	ssRNA(+)	3487
Betayadokarivirus yonbani	E	Rn454	LC333754	NULL	Complete genome	NULL	NULL	NULL	yado-kari virus 4a	YkV4a	NULL	11504	202212479	fungi	ssRNA(+)	3488
Hadakavirus nanga	E	7n	RNA1: LC519840; RNA2: LC519841; RNA3: LC519842; RNA4: LC519843; RNA5: LC519844; RNA6: LC519845; RNA7: LC519846; RNA8: LC519847; RNA9: LC519848; RNA10: LC519849; RNA11: LC519850	NULL	Complete genome	NULL	NULL	NULL	hadaka virus 1	HadV1	NULL	11506	202212465	fungi	ssRNA(+)	3489
Aquabirnavirus ascitae	E	Y-6	SegA: AB006783; SegB: AY129662	NULL	Complete genome	NULL	NULL	NULL	yellowtail ascites virus	YTAV	NULL	11508	202202750	vertebrates	dsRNA	3490
Aquabirnavirus salmonidae	E	Jasper	SegA: M18049; SegB: M58756	NULL	Complete genome	NULL	NULL	NULL	infectious pancreatic necrosis virus	IPNV	NULL	11509	202202748	vertebrates	dsRNA	3491
Aquabirnavirus tellinae	E	Te	SegA: AF342731	NULL	Partial genome	NULL	NULL	NULL	Tellina virus 2	TV-2	NULL	11515	202202749	vertebrates	dsRNA	3492
Avibirnavirus gumboroense	E	P2	SegA: X84034; SegB: X84035	NULL	Complete genome	NULL	NULL	NULL	infectious bursal disease virus	IBDV	NULL	11516	202202752	vertebrates	dsRNA	3493
Blosnavirus channae	E		SegA: AJ459382; SegB: AJ459383	NULL	Complete genome	NULL	NULL	NULL	blotched snakehead virus	BSNV	NULL	11518	202202754	vertebrates	dsRNA	3494
Blosnavirus lati	E		SegA: MK103419; SegB: MK103420	NULL	Complete genome	NULL	NULL	NULL	Lates calcarifer birnavirus	LCBV	NULL	11519	202208656	vertebrates	dsRNA	3495
Dronavirus drosophilae	E		SegA: GQ342962; SegB: GQ342963	NULL	Complete genome	NULL	NULL	NULL	Drosophila B birnavirus	DBV	NULL	11520	202208651	invertebrates	dsRNA	3496
Entomobirnavirus anophelae	E		SegA: JX403941; SegB: JX403942	NULL	Complete genome	NULL	NULL	NULL	mosquito X virus	MoXV	NULL	11521	202208649	invertebrates	dsRNA	3497
Entomobirnavirus drosophilae	E		SegA: U60650; SegB: AF196645	NULL	Complete genome	NULL	NULL	NULL	Drosophila X virus	DXV	NULL	11522	202202756	invertebrates	dsRNA	3498
Ronavirus rotiferae	E	Palavas	SegA: FM995220; SegB: FM995221	NULL	Complete genome	NULL	NULL	NULL	rotifer birnavirus	RBV	NULL	11523	202208653	invertebrates	dsRNA	3499
Telnavirus tellinae	E		SegA: AJ920335; SegB: AJ920336	NULL	Complete genome	NULL	NULL	NULL	Tellina virus 1	TV1	NULL	11524	202208655	invertebrates	dsRNA	3500
Euprosterna elaeasa virus	E		AF461742	NULL	Complete genome	NULL	NULL	NULL	Euprosterna elaeasa virus	EeV	NULL	11525	202204288	invertebrates	ssRNA(+)	3501
Thosea asigna virus	E		AF062037; AF282930	NULL	Partial genome	NULL	NULL	NULL	Thosea asigna virus	TaV	NULL	11526	202204289	invertebrates	ssRNA(+)	3502
Botrytis porri botybirnavirus 1	E	GarlicBc-72	RNA1: JF716350; RNA2: JF716351	NULL	Complete genome	NULL	NULL	NULL	Botrytis porri botybirnavirus 1	BPBBV1	NULL	11527	202205343	fungi	dsRNA	3503
Duck hepatitis B virus	E	DHBVQCA34	X60213	NULL	Complete genome	NULL	NULL	NULL	duck hepatitis B virus	DHBV	NULL	11528	202203648	vertebrates	dsDNA-RT	3504
Heron hepatitis B virus	E		M22056	NULL	Complete genome	NULL	NULL	NULL	heron hepatitis B virus	HHBV	NULL	11533	202203649	vertebrates	dsDNA-RT	3505
Parrot hepatitis B virus	E	PL	JN565944	NULL	Complete genome	NULL	NULL	NULL	parrot hepatitis B virus	parrot HBV	NULL	11535	202203650	vertebrates	dsDNA-RT	3506
Tibetan frog hepatitis B virus	E	243398	KX058435	NULL	Complete genome	NULL	NULL	NULL	Tibetan frog hepatitis B virus	TFHBV	NULL	11536	202205860	vertebrates	dsDNA-RT	3507
Bluegill hepatitis B virus	E		KX058433	NULL	Complete genome	NULL	NULL	NULL	bluegill hepatitis B virus	BGHBV	NULL	11537	202205859	vertebrates	dsDNA-RT	3508
Capuchin monkey hepatitis B virus	E	M12	KY703886	NULL	Complete genome	NULL	NULL	NULL	capuchin monkey hepatitis B virus	CMHBV	NULL	11538	202206328	vertebrates	dsDNA-RT	3509
Chinese shrew hepatitis B virus	E	DL70	MH484438	NULL	Complete genome	NULL	NULL	NULL	Asian grey shrew hepatitis B virus	CSHBV	NULL	11539	202207260	vertebrates	dsDNA-RT	3510
Domestic cat hepatitis B virus	E	Sydney 2016	MH307930	NULL	Complete genome	NULL	NULL	NULL	domestic cat hepadnavirus	DCHBV	NULL	11540	202207258	vertebrates	dsDNA-RT	3511
Ground squirrel hepatitis virus	E		K02715	NULL	Complete genome	NULL	NULL	NULL	ground squirrel hepatitis virus	GSHV	NULL	11541	202203652	vertebrates	dsDNA-RT	3512
Hepatitis B virus	E		V01460	NULL	Complete genome	NULL	NULL	NULL	hepatitis B virus genotype D	HBV-D	NULL	11542	202203653	vertebrates	dsDNA-RT	3513
Long-fingered bat hepatitis B virus	E	776	JX941466	NULL	Complete genome	NULL	NULL	NULL	long-fingered bat hepatitis B virus	LFBHBV	NULL	11560	202203654	vertebrates	dsDNA-RT	3514
Pomona bat hepatitis B virus	E	PEPR7	KF939649	NULL	Complete genome	NULL	NULL	NULL	pomona bat hepatitis B virus	PBHBV	NULL	11561	202203655	vertebrates	dsDNA-RT	3515
Roundleaf bat hepatitis B virus	E	GB09-303/Hip_rub/GAB/2009	KC790376	NULL	Complete genome	NULL	NULL	NULL	roundleaf bat hepatitis B virus	RLBHBV	NULL	11562	202203656	vertebrates	dsDNA-RT	3516
Tai Forest hepatitis B virus	E	Tai	MK620908	NULL	Complete genome	NULL	NULL	NULL	Taï Forest hepatitis B virus	TFoHBV	NULL	11564	202207259	vertebrates	dsDNA-RT	3517
Tent-making bat hepatitis B virus	E	Pan957/Uro_bil/PAN/2011	KC790381	NULL	Complete genome	NULL	NULL	NULL	tent-making bat hepatitis B virus	TMBHBV	NULL	11565	202203657	vertebrates	dsDNA-RT	3518
Woodchuck hepatitis virus	E		M18752	NULL	Complete genome	NULL	NULL	NULL	woodchuck hepatitis virus	WHV	NULL	11566	202203658	vertebrates	dsDNA-RT	3519
Woolly monkey hepatitis B virus	E		AF046996	NULL	Complete genome	NULL	NULL	NULL	woolly monkey hepatitis B virus	WMHBV	NULL	11567	202203659	vertebrates	dsDNA-RT	3520
White sucker hepatitis B virus	E	RR173	KR229754	NULL	Complete genome	NULL	NULL	NULL	white sucker hepatitis B virus	WSHBV	NULL	11568	202203661	vertebrates	dsDNA-RT	3521
Anopheles gambiae Moose virus	E		AF060859	NULL	Complete genome	NULL	NULL	NULL	Anopheles gambiae Moose virus	AgaMooV	NULL	11569	202203847	invertebrates	ssRNA-RT	3522
Antheraea semotivirus Tamy	E		AF530470	NULL	Complete genome	NULL	NULL	NULL	Antheraea mylitta Tamy virus	TamyV	NULL	11570	202205584	invertebrates	ssRNA-RT	3523
Ascaris lumbricoides Tas virus	E		Z29712	NULL	Complete genome	NULL	NULL	NULL	Ascaris lumbricoides Tas virus	AluTasV	NULL	11571	202203848	invertebrates	ssRNA-RT	3524
Bombyx mori Pao virus	E	703	L09635	NULL	Complete genome	NULL	NULL	NULL	Bombyx mori Pao virus	BmoPaoV	NULL	11572	202203849	invertebrates	ssRNA-RT	3525
Caenorhabditis elegans Cer13 virus	E		LK928904 (2253.10260)	NULL	Complete genome	NULL	NULL	NULL	Caenorhabditis elegans Cer13 virus	CelCer13V	NULL	11573	202203850	invertebrates	ssRNA-RT	3526
Drosophila melanogaster Bel virus	E		U23420	NULL	Complete genome	NULL	NULL	NULL	Drosophila melanogaster Bel virus	DmeBelV	NULL	11574	202203851	invertebrates	ssRNA-RT	3527
Drosophila melanogaster Roo virus	E		AY180917	NULL	Complete genome	NULL	NULL	NULL	Drosophila melanogaster Roo virus	DmeRooV	NULL	11575	202203852	invertebrates	ssRNA-RT	3528
Drosophila semotivirus Max	E		AJ487856	NULL	Complete genome	NULL	NULL	NULL	Drosophila melanogaster Max virus	DmeMaxV	NULL	11576	202205585	invertebrates	ssRNA-RT	3529
Drosophila simulans Ninja virus	E		D83207	NULL	Complete genome	NULL	NULL	NULL	Drosophila simulans Ninja virus	DsiNinV	NULL	11577	202203853	invertebrates	ssRNA-RT	3530
Schistosoma semotivirus Sinbad	E		AY506538	NULL	Complete genome	NULL	NULL	NULL	Schistosoma mansoni Sinbad virus	SmaSinV	NULL	11578	202205586	invertebrates	ssRNA-RT	3531
Takifugu rubripes Suzu virus	E		AF537216	NULL	Complete genome	NULL	NULL	NULL	Fugu rubripes Suzu virus	FruSuzV	NULL	11579	202203854	vertebrates	ssRNA-RT	3532
Badnavirus aglaonemae	E	Minnesota	MH384837	NULL	Complete genome	NULL	NULL	NULL	Aglaonema bacilliform virus	ABV	NULL	11580	202202819	plants	dsDNA-RT	3533
Badnavirus alphacolocalasiae	E	Papua New Guinea	AF357836	NULL	Complete genome	NULL	NULL	NULL	taro bacilliform virus	TaBV	NULL	11581	202202857	plants	dsDNA-RT	3534
Badnavirus alphadioscoreae	E	3RT	KX008573	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform AL virus	DBALV	NULL	11582	202202836	plants	dsDNA-RT	3535
Badnavirus alphainflatheobromae	E	CI152-09	JN606110	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot CD virus	CSSCDV	NULL	11583	202202830	plants	dsDNA-RT	3536
Badnavirus alphamaculaflavicannae	E	CaYMAV-Ci	KX066020	NULL	Complete genome	NULL	NULL	NULL	Canna yellow mottle associated virus	CaYMaV	NULL	11584	202206648	plants	dsDNA-RT	3537
Badnavirus alphananas	E	China	GU121676	NULL	Complete genome	NULL	NULL	NULL	pineapple bacilliform CO virus	PBCOV	NULL	11585	202202845	plants	dsDNA-RT	3538
Badnavirus alphasacchari	E	Guadeloupe	FJ824813	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform guadeloupe A virus	SCBGAV	NULL	11586	202202851	plants	dsDNA-RT	3539
Badnavirus alphavirgamusae	E	Goldfinger	AY493509	NULL	Complete genome	NULL	NULL	NULL	banana streak GF virus	BSGFV	NULL	11587	202202820	plants	dsDNA-RT	3540
Badnavirus betacolocalasiae	E	1	KP710178	NULL	Complete genome	NULL	NULL	NULL	taro bacilliform CH virus	TaBCHV	NULL	11588	202202856	plants	dsDNA-RT	3541
Badnavirus betadioscoreae	E	PNG10	KY827395	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform AL virus 2	DBALV 2	NULL	11589	202206650	plants	dsDNA-RT	3542
Badnavirus betainflatheobromae	E	GWR198E-13	MF642720	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot CE virus	CSSCEV	NULL	11590	202206643	plants	dsDNA-RT	3543
Badnavirus betamaculaflavicannae	E	A.purpurata	KU168312	NULL	Complete genome	NULL	NULL	NULL	Canna yellow mottle virus	CaYMV	NULL	11591	202202833	plants	dsDNA-RT	3544
Badnavirus betananas	E	pAluscs	EU377672	NULL	Partial genome	NULL	NULL	NULL	pineapple bacilliform er virus	PBERV	NULL	11592	202202846	plants	dsDNA-RT	3545
Badnavirus betasasacchari	E	BataviaD	FJ439817	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform guadeloupe D virus	SCBGDV	NULL	11593	202202852	plants	dsDNA-RT	3546
Badnavirus betavirgamusae	E	Kenya	HQ593112	NULL	Complete genome	NULL	NULL	NULL	banana streak IM virus	BSIMV	NULL	11594	202202821	plants	dsDNA-RT	3547
Badnavirus decoloratiovitis	E	w4	HG940503	NULL	Complete genome	NULL	NULL	NULL	grapevine roditis leaf discoloration-associated virus	GRLDaV	NULL	11595	202202840	plants	dsDNA-RT	3548
Badnavirus deltadioscoreae	E		KX008574	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform RT virus 1	DBRTV1	NULL	11596	202205763	plants	dsDNA-RT	3549
Badnavirus deltainflatheobromae	E	Gha63-15	MF642725	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana N virus	CSSGNV	NULL	11597	202206645	plants	dsDNA-RT	3550
Badnavirus deltasacchari	E	Morocco	M89923	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform MO virus	SCBMOV	NULL	11598	202202854	plants	dsDNA-RT	3551
Badnavirus deltavirgamusae	E	Nigeria	AJ002234	NULL	Complete genome	NULL	NULL	NULL	banana streak OL virus	BSOLV	NULL	11599	202202823	plants	dsDNA-RT	3552
Badnavirus epsilondioscoreae	E		KX008577	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform RT virus 2	DBRTV2	NULL	11600	202205764	plants	dsDNA-RT	3553
Badnavirus epsiloninflatheobromae	E	Gha53-15	MF642734	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana Q virus	CSSGQV	NULL	11601	202206646	plants	dsDNA-RT	3554
Badnavirus epsilonvirgamusae	E	Kenya	HQ593107	NULL	Complete genome	NULL	NULL	NULL	banana streak UA virus	BSUAV	NULL	11602	202202824	plants	dsDNA-RT	3555
Badnavirus etadioscoreae	E	B39-4	DQ822073	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform SN virus	DBSNV	NULL	11603	202202837	plants	dsDNA-RT	3556
Badnavirus etainflatheobromae	E	Agou 1	L14546	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Togo B virus	CSSTBV	NULL	11604	202202832	plants	dsDNA-RT	3557
Badnavirus etavirgamusae	E	Uganda	HQ593109	NULL	Complete genome	NULL	NULL	NULL	banana streak UL virus	BSULV	NULL	11605	202202826	plants	dsDNA-RT	3558
Badnavirus fici	E	Arkansas 1	JF411989	NULL	Complete genome	NULL	NULL	NULL	fig badnavirus 1	FBV1	NULL	11606	202202838	plants	dsDNA-RT	3559
Badnavirus gammadioscoreae	E	FJ14	KY827394	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform ES virus	DBESV	NULL	11607	202206649	plants	dsDNA-RT	3560
Badnavirus gammainflatheobromae	E	GH57-15	MF642724	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Ghana M virus	CSSGMV	NULL	11608	202206644	plants	dsDNA-RT	3561
Badnavirus gammasacchari	E	Ireng Maleng	AJ277091	NULL	Complete genome	NULL	NULL	NULL	sugarcane bacilliform IM virus	SCBIMV	NULL	11609	202202853	plants	dsDNA-RT	3562
Badnavirus gammavirgamusae	E	Australia	AY805074	NULL	Complete genome	NULL	NULL	NULL	banana streak MY virus	BSMYV	NULL	11610	202202822	plants	dsDNA-RT	3563
Badnavirus iotavirgamusae	E	Vietnam	AY750155	NULL	Complete genome	NULL	NULL	NULL	banana streak VN virus	BSVNV	NULL	11611	202202828	plants	dsDNA-RT	3564
Badnavirus maculacommelinae	E	Olszewski	X52938	NULL	Complete genome	NULL	NULL	NULL	Commelina yellow mottle virus	CoYMV	NULL	11612	202202835	plants	dsDNA-RT	3565
Badnavirus maculadracaenae	E	China	DQ473478	NULL	Complete genome	NULL	NULL	NULL	Dracaena mottle virus	DrMV	NULL	11613	202208837	plants	dsDNA-RT	3566
Badnavirus maculaepiphylli	E	CA	MH396440	NULL	Complete genome	NULL	NULL	NULL	Epiphyllum mottle-associated virus	EpMoaV	NULL	11614	202208838	plants	dsDNA-RT	3567
Badnavirus maculahederae	E	SA1	MN850490	NULL	Complete genome	NULL	NULL	NULL	ivy ringspot-associated virus	IRSaV	NULL	11615	202208841	plants	dsDNA-RT	3568
Badnavirus maculakalanchoes	E		AY180137	NULL	Complete genome	NULL	NULL	NULL	Kalanchoë top-spotting virus	KTSV	NULL	11616	202202842	plants	dsDNA-RT	3569
Badnavirus maculapiperis	E	ISH-1	KC808712	NULL	Complete genome	NULL	NULL	NULL	Piper yellow mottle virus	PYMoV	NULL	11617	202202847	plants	dsDNA-RT	3570
Badnavirus maculasmallanthi	E	YV1	KM229702	NULL	Complete genome	NULL	NULL	NULL	yacon necrotic mottle virus	YNMoV	NULL	11618	202202858	plants	dsDNA-RT	3571
Badnavirus maculaspiraeae	E		AF299074	NULL	Partial genome	NULL	NULL	NULL	Spiraea yellow leafspot virus	SYLSV	NULL	11619	202202850	plants	dsDNA-RT	3572
Badnavirus maculaucubae	E		LC487411	NULL	Complete genome	NULL	NULL	NULL	aucuba ringspot virus	AuRV	NULL	11620	202213831	plants	dsDNA-RT	3573
Badnavirus meliae	E	Zhejiang	OL630968	NULL	Complete genome	NULL	NULL	NULL	chinaberry tree badnavirus 1	ChTBV1	NULL	11621	202215099	plants	dsDNA-RT	3574
Badnavirus mori	E	Lebanon34	LN651258	NULL	Complete genome	NULL	NULL	NULL	mulberry badnavirus 1	MBV1	NULL	11622	202202843	plants	dsDNA-RT	3575
Badnavirus necrozamiae	E	cycad	EU853709	NULL	Complete genome	NULL	NULL	NULL	cycad leaf necrosis virus	CLNV	NULL	11623	202208835	plants	dsDNA-RT	3576
Badnavirus occultipomeae	E	Huachano1	FJ560943	NULL	Complete genome	NULL	NULL	NULL	sweet potato pakakuy virus	SPPV	NULL	11624	202202855	plants	dsDNA-RT	3577
Badnavirus phirubi	E	BBV-3X	KJ413252	NULL	Complete genome	NULL	NULL	NULL	blackberry virus F	BVF	NULL	11625	202206642	plants	dsDNA-RT	3578
Badnavirus reterubi	E	Baumforth's Seedling A	KM078034	NULL	Complete genome	NULL	NULL	NULL	Rubus yellow net virus	RYNV	NULL	11626	202202848	plants	dsDNA-RT	3579
Badnavirus rutilanscamelliae	E	LG	MN542417	NULL	Complete genome	NULL	NULL	NULL	camellia lemon glow virus	CLGV	NULL	11627	202208834	plants	dsDNA-RT	3580
Badnavirus tessellocastaneae	E	FRlc1224A	MT269853	NULL	Complete genome	NULL	NULL	NULL	chestnut mosaic virus	ChMV	NULL	11628	202213832	plants	dsDNA-RT	3581
Badnavirus tessellocitri	E	Huang	AF347695	NULL	Complete genome	NULL	NULL	NULL	citrus yellow mosaic virus	CiYMV	NULL	11629	202202834	plants	dsDNA-RT	3582
Badnavirus tessellopolysciatis	E	AR3	MH475918	NULL	Complete genome	NULL	NULL	NULL	Polyscias mosaic virus	PoMV	NULL	11630	202208842	plants	dsDNA-RT	3583
Badnavirus tessellostyphnolobii	E	1	KJ013302	NULL	Complete genome	NULL	NULL	NULL	pagoda yellow mosaic associated virus	PYMaV	NULL	11631	202202844	plants	dsDNA-RT	3584
Badnavirus tessellotheobromae	E	SCA6	KX276640	NULL	Complete genome	NULL	NULL	NULL	cacao mild mosaic virus	CMMV	NULL	11632	202205761	plants	dsDNA-RT	3585
Badnavirus tesselloziziphi	E	Z6	KX852476	NULL	Complete genome	NULL	NULL	NULL	jujube mosaic-associated virus	JuMaV	NULL	11633	202206651	plants	dsDNA-RT	3586
Badnavirus tetadioscoreae	E	DVB9	KX430257	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform TR virus	DBTRV	NULL	11634	202205765	plants	dsDNA-RT	3587
Badnavirus theobromae	E	A	MF642736	NULL	Complete genome	NULL	NULL	NULL	cacao bacilliform Sri Lanka virus	CBSLV	NULL	11635	202206647	plants	dsDNA-RT	3588
Badnavirus thetavirgamusae	E	Uganda	HQ593110	NULL	Complete genome	NULL	NULL	NULL	banana streak UM virus	BSUMV	NULL	11636	202202827	plants	dsDNA-RT	3589
Badnavirus venabougainvilleae	E	Taiwan	EU034539	NULL	Complete genome	NULL	NULL	NULL	Bougainvillea chlorotic vein banding virus	BCVBV	NULL	11637	202202829	plants	dsDNA-RT	3590
Badnavirus venacodonopsis	E	Muju	MK044821	NULL	Complete genome	NULL	NULL	NULL	Codonopsis vein clearing virus	CoVCV	NULL	11638	202207426	plants	dsDNA-RT	3591
Badnavirus venaribis	E	RC HC	JQ316114	NULL	Complete genome	NULL	NULL	NULL	gooseberry vein banding associated virus	GVBaV	NULL	11639	202202839	plants	dsDNA-RT	3592
Badnavirus venatheobromae	E	ICS27	KX276641	NULL	Complete genome	NULL	NULL	NULL	cacao yellow vein banding virus	CYVBV	NULL	11640	202205762	plants	dsDNA-RT	3593
Badnavirus venavitis	E	LBC0903	JF301669	NULL	Complete genome	NULL	NULL	NULL	grapevine vein clearing virus	GVCV	NULL	11641	202202841	plants	dsDNA-RT	3594
Badnavirus venazanthoxyli	E	CQ-1	MK371353	NULL	Complete genome	NULL	NULL	NULL	green Sichuan pepper vein clearing-associated virus	GSPVCaV	NULL	11642	202208840	plants	dsDNA-RT	3595
Badnavirus vitis	E	VLJ-178.Gb1	MF781082	NULL	Complete genome	NULL	NULL	NULL	grapevine badnavirus 1	GBV 1	NULL	11643	202207427	plants	dsDNA-RT	3596
Badnavirus volubetulae	E	BpubFin407507	MG686419	NULL	Complete genome	NULL	NULL	NULL	birch leaf roll-associated virus	BLRaV	NULL	11644	202206641	plants	dsDNA-RT	3597
Badnavirus wisteriae	E	ZT-1	KX168422	NULL	Complete genome	NULL	NULL	NULL	Wisteria badnavirus 1	WBV1	NULL	11645	202205766	plants	dsDNA-RT	3598
Badnavirus zetadioscoreae	E		MF476845	NULL	Complete genome	NULL	NULL	NULL	Dioscorea bacilliform RT virus 3	DBRTV3	NULL	11646	202208836	plants	dsDNA-RT	3599
Badnavirus zetainflatheobromae	E	Wobe12	AJ781003	NULL	Complete genome	NULL	NULL	NULL	cacao swollen shoot Togo A virus	CSSToAV	NULL	11647	202202831	plants	dsDNA-RT	3600
Badnavirus zetavirgamusae	E	Uganda	HQ593108	NULL	Complete genome	NULL	NULL	NULL	banana streak UI virus	BSUIV	NULL	11648	202202825	plants	dsDNA-RT	3601
Caulimovirus deformatiolamii	E	USA	EU554423	NULL	Complete genome	NULL	NULL	NULL	Lamium leaf distortion virus	LLDV	NULL	11649	202202866	plants	dsDNA-RT	3602
Caulimovirus glycinis	E		JQ926983	NULL	Complete genome	NULL	NULL	NULL	soybean putnam virus	SPuV	NULL	11650	202202868	plants	dsDNA-RT	3603
Caulimovirus incidianthi	E	Hull	X04658	NULL	Complete genome	NULL	NULL	NULL	carnation etched ring virus	CERV	NULL	11651	202202861	plants	dsDNA-RT	3604
Caulimovirus latensarmoraciae	E	ID1	JX429923	NULL	Complete genome	NULL	NULL	NULL	horseradish latent virus	HLV	NULL	11652	202202865	plants	dsDNA-RT	3605
Caulimovirus maculacirsii	E			NULL	No entry in Genbank	NULL	NULL	NULL	thistle mottle virus	ThMoV	NULL	11653	202202870	plants	dsDNA-RT	3606
Caulimovirus maculatractylodei	E	ES	KR080327	NULL	Complete genome	NULL	NULL	NULL	Atractylodes mild mottle virus	AMMV	NULL	11654	202202860	plants	dsDNA-RT	3607
Caulimovirus metaplexis	E	LM-Cau-A	MW656214	NULL	Complete genome	NULL	NULL	NULL	Metaplexis yellow mottle-associated virus	MeYMaV	NULL	11655	202215100	plants	dsDNA-RT	3608
Caulimovirus minutangelicae	E	AD	KU508800	NULL	Complete genome	NULL	NULL	NULL	Angelica bushy stunt virus	AnBSV	NULL	11656	202206640	plants	dsDNA-RT	3609
Caulimovirus tessellobrassicae	E	Franck	V00141	NULL	Complete genome	NULL	NULL	NULL	cauliflower mosaic virus	CMV	NULL	11657	202202862	plants	dsDNA-RT	3610
Caulimovirus tessellodahliae	E	Portland	JX272320	NULL	Complete genome	NULL	NULL	NULL	Dahlia mosaic virus	DMV	NULL	11658	202202863	plants	dsDNA-RT	3611
Caulimovirus tessellomirabilis	E	Dey	AF454635	NULL	Complete genome	NULL	NULL	NULL	Mirabilis mosaic virus	MMV	NULL	11659	202202867	plants	dsDNA-RT	3612
Caulimovirus tesselloscrophulariae	E	Sc3	X06166	NULL	Complete genome	NULL	NULL	NULL	figwort mosaic virus	FMV	NULL	11660	202202864	plants	dsDNA-RT	3613
Caulimovirus venafragariae	E	E3	X97304	NULL	Complete genome	NULL	NULL	NULL	strawberry vein banding virus	SBVB	NULL	11661	202202869	plants	dsDNA-RT	3614
Cavemovirus collusipomeae	E	Mad1	HQ694978	NULL	Complete genome	NULL	NULL	NULL	sweet potato collusive virus	SPCV	NULL	11662	202202873	plants	dsDNA-RT	3615
Cavemovirus deltaepiphylli	E	Ebert	MN153807	NULL	Complete genome	NULL	NULL	NULL	Epiphyllum virus 4	EpV4	NULL	11663	202208839	plants	dsDNA-RT	3616
Cavemovirus venamanihotis	E	de Kochko	U59751	NULL	Complete genome	NULL	NULL	NULL	cassava vein mosaic virus	CsVMV	NULL	11664	202202872	plants	dsDNA-RT	3617
Dioscovirus dioscoreae	E	WSM01_DN	MG944237	NULL	Complete genome	NULL	NULL	NULL	Dioscorea nummularia-associated virus	DNUaV	NULL	11665	202207423	plants	dsDNA-RT	3618
Petuvirus venapetuniae	E	Richert-Poggeler	U95208	NULL	Complete genome	NULL	NULL	NULL	Petunia vein clearing virus	PVCV	NULL	11666	202202875	plants	dsDNA-RT	3619
Rosadnavirus venarosae	E	MN1	JX028536	NULL	Complete genome	NULL	NULL	NULL	rose yellow vein virus	RYVV	NULL	11667	202202877	plants	dsDNA-RT	3620
Ruflodivirus deformatiorudbeckiae	E	Minnesota	FJ493469	NULL	Complete genome	NULL	NULL	NULL	Rudbeckia flower distortion virus	RuFDV	NULL	11668	202206652	plants	dsDNA-RT	3621
Solendovirus venaipomeae	E	Dom1	HQ694979	NULL	Complete genome	NULL	NULL	NULL	sweet potato vein clearing virus	SPVCV	NULL	11669	202202879	plants	dsDNA-RT	3622
Solendovirus venanicotianae	E	Lockhart	AF190123	NULL	Complete genome	NULL	NULL	NULL	tobacco vein clearing virus	TVCV	NULL	11670	202202880	plants	dsDNA-RT	3623
Soymovirus crispocestri	E	Stavolone	AF364175	NULL	Complete genome	NULL	NULL	NULL	Cestrum yellow leaf curling virus	CmYLCV	NULL	11671	202202883	plants	dsDNA-RT	3624
Soymovirus eleocharis	E	TuanFeng	KU365408	NULL	Complete genome	NULL	NULL	NULL	water chestnut soymovirus 1	WCSV1	NULL	11672	202215101	plants	dsDNA-RT	3625
Soymovirus maculaglycinis	E	Hibi	X15828	NULL	Complete genome	NULL	NULL	NULL	soybean chlorotic mottle virus	SbCMV	NULL	11673	202202885	plants	dsDNA-RT	3626
Soymovirus maculavaccinii	E	Glasheen	AF404509	NULL	Complete genome	NULL	NULL	NULL	blueberry red ringspot virus	BRRV	NULL	11674	202202882	plants	dsDNA-RT	3627
Soymovirus virgarachidis	E	K1	U13988	NULL	Complete genome	NULL	NULL	NULL	peanut chlorotic streak virus	PCSV	NULL	11675	202202884	plants	dsDNA-RT	3628
Tungrovirus agapanthi	E	19-3001	MT501685	NULL	Complete genome	NULL	NULL	NULL	Agapanthus tungro virus	AgTV	NULL	11676	202215102	plants	dsDNA-RT	3629
