species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Porprismacovirus sheas1	E	47_Fec58729_sheep	KT862220	NULL	Complete genome	NULL	NULL	NULL	sheep faeces associated smacovirus 1		NULL	5272	202205988	vertebrates	ssDNA(+/-)	566
Porprismacovirus sheas2	E	47_Fec60415_sheep	KT862221	NULL	Complete genome	NULL	NULL	NULL	sheep faeces associated smacovirus 2		NULL	5273	202205989	vertebrates	ssDNA(+/-)	567
Porprismacovirus sheas3	E	47_Fec58091_sheep	KT862219	NULL	Complete genome	NULL	NULL	NULL	sheep faeces associated smacovirus 3		NULL	5274	202205990	vertebrates	ssDNA(+/-)	568
Porprismacovirus turas1	E	TuSCV	KF880727	NULL	Complete genome	NULL	NULL	NULL	turkey stool associated circular ssDNA virus		NULL	5275	202205991	vertebrates	ssDNA(+/-)	569
Simismacovirus malbas1	E	ZM09-95	LC386199	NULL	Complete genome	NULL	NULL	NULL	Chlorocebus cynosuros associated smacovirus		NULL	5276	202209501	vertebrates	ssDNA(+/-)	570
Simismacovirus malbas2	E	ZM09-83	LC386200	NULL	Complete genome	NULL	NULL	NULL	Chlorocebus cynosuros associated smacovirus		NULL	5277	202209502	vertebrates	ssDNA(+/-)	571
Temfrudevirus temperatum	E	MFB10	KR134312	NULL	Complete genome	NULL	NULL	NULL	temperate fruit decay-associated virus	TFDaV	NULL	5278	202215106	plants	ssDNA(+/-)	572
Yermavirus ilicis	E	Jardim America	MG748715	NULL	Complete genome	NULL	NULL	NULL	yerba mate-associated circular DNA virus	YMaCDV	NULL	5279	202215107	plants	ssDNA(+/-)	573
Coconut foliar decay virus	E			NULL	No entry in Genbank	NULL	NULL	NULL	coconut foliar decay virus	CFDV	NULL	5280	202203907	plants	ssDNA(+)	574
Abaca bunchy top virus	E	Malaysia Q767	DNA-C: EF546812; DNA-M: EF546811; DNA-N: EF546808; DNA-R: EF546813; DNA-S: EF546810; DNA-U3: EF546809	NULL	Complete genome	NULL	NULL	NULL	abaca bunchy top virus	ABTV	NULL	5281	202203894	plants	ssDNA	575
Banana bunchy top virus	E	Australia	DNA-C: L41578; DNA-M: L41575; DNA-N: L41577; DNA-R: S56276; DNA-S: L41574; DNA-U3: L41576	NULL	Complete genome	NULL	NULL	NULL	banana bunchy top virus	BBTV	NULL	5283	202203895	plants	ssDNA	576
Cardamom bushy dwarf virus	E	Kalimpong	DNA-C: JX867548; DNA-M: JX569847; DNA-N: JX867546; DNA-R: JX867550; DNA-S: JX867540; DNA-U3: KF435143	NULL	Complete genome	NULL	NULL	NULL	cardamom bushy dwarf virus	CdBDV	NULL	5285	202203896	plants	ssDNA	577
Black medic leaf roll virus	E	Bjuv-153	DNA-C: KC978960; DNA-M: KC978961; DNA-N: KC978962; DNA-R: KC978958; DNA-S: KC978959; DNA-U1: KC978963; DNA-U2: KC978964; DNA-U4: KC978965	NULL	Complete genome	NULL	NULL	NULL	black medic leaf roll virus	BMLRV	NULL	5287	202203898	plants	ssDNA	578
Cow vetch latent virus	E	Sambuc 2010	DNA-C: MF535447; DNA-M: MF535448; DNA-N: MF535449; DNA-R: MF535450; DNA-S: MF535451; DNA-U1: MF535452; DNA-U2: MF535453; DNA-U4: MF535454	NULL	Complete genome	NULL	NULL	NULL	cow vetch latent virus	CVLV	NULL	5290	202209658	plants	ssDNA(+)	579
Faba bean necrotic stunt virus	E	Ethiopia:Hol-JKI-2000	DNA-C: GQ150780; DNA-M: GQ150781; DNA-N: GQ150782; DNA-R: GQ150778; DNA-S: GQ150779; DNA-U1: GQ150783; DNA-U2: GQ150784; DNA-U4: GQ150785	NULL	Complete genome	NULL	NULL	NULL	faba bean necrotic stunt virus	FBNSV	NULL	5291	202203899	plants	ssDNA	580
Faba bean necrotic yellows virus	E	Egyptian EV1-93	DNA-C: AJ132179; DNA-M: AJ132182; DNA-N: AJ132186; DNA-R: AJ132180; DNA-S: AJ132183; DNA-U1: AJ132181; DNA-U2: AJ132184; DNA-U4: AJ749902	NULL	Complete genome	NULL	NULL	NULL	faba bean necrotic yellows virus	FBNYV	NULL	5293	202203900	plants	ssDNA	581
Faba bean yellow leaf virus	E	Eth-231	DNA-C: HE654126; DNA-M: HE654125; DNA-N: HE654127; DNA-R: HE654123; DNA-S: HE654124; DNA-U1: HE654128; DNA-U2: HE654129; DNA-U4: HE654130	NULL	Complete genome	NULL	NULL	NULL	faba bean yellow leaf virus	FBYLV	NULL	5297	202203901	plants	ssDNA	582
Milk vetch dwarf virus	E	N	DNA-C: AB000923; DNA-M: AB000927; DNA-N: AB000925; DNA-R: AB027511; DNA-S: AB009046; DNA-U1: AB000924; DNA-U2: AB000926; DNA-U4: AB255373	NULL	Complete genome	NULL	NULL	NULL	milk vetch dwarf virus	MDV	NULL	5298	202203902	plants	ssDNA	583
Parsley severe stunt associated virus	E	Pa21	DNA-C: MK039128; DNA-M: MK039129; DNA-N: MK039130; DNA-R: MK039132; DNA-S: MK039133; DNA-U1: MK039134; DNA-U2: MK039135	NULL	Complete genome	NULL	NULL	NULL	parsley severe stunt associated virus	PSSaV	NULL	5300	202209659	plants	ssDNA(+)	584
Pea necrotic yellow dwarf virus	E	Drohndorf-15	DNA-C: JN133280; DNA-M: JN133281; DNA-N: JN133282; DNA-R: GU553134; DNA-S: JN133279; DNA-U1: JN133283; DNA-U2: JN133284; DNA-U4: JN133285	NULL	Complete genome	NULL	NULL	NULL	pea necrotic yellow dwarf virus	PNYDV	NULL	5301	202203903	plants	ssDNA	585
Pea yellow stunt virus	E	Glinzendorf-Marchfeld 15	DNA-C: KC979056; DNA-M: KC979057; DNA-N: KC979058; DNA-R: KC979054; DNA-S: KC979055; DNA-U1: KC979062; DNA-U2: KC979059; DNA-U4: KC979061	NULL	Complete genome	NULL	NULL	NULL	pea yellow stunt virus	PYSV	NULL	5302	202203904	plants	ssDNA	586
Sophora yellow stunt virus	E	Har:H13:Soph:17	DNA-C: MH048843; DNA-M: MH048844; DNA-N: MH048846; DNA-R: MH048845; DNA-S: MH048842; DNA-U1: MH048847; DNA-U2: MH048848; DNA-U4: MH048849	NULL	Complete genome	NULL	NULL	NULL	sophora yellow stunt virus	SYSV	NULL	5303	202209660	plants	ssDNA(+)	587
Subterranean clover stunt virus	E	2534B	DNA-C: MK035730; DNA-M: MK035731; DNA-N: MK035732; DNA-R: MK035728; DNA-S: MK035729; DNA-U1: MK035733; DNA-U2: MK035734; DNA-U4: MK035735	NULL	Complete genome	NULL	NULL	NULL	subterranean clover stunt virus	SCSV	NULL	5304	202203905	plants	ssDNA	588
Brisavirus	E	MRJ	KY052047	NULL	Complete genome	NULL	NULL	NULL	human respiratory-associated brisavirus	HuRaBV	NULL	5306	202207364	vertebrates	ssDNA	589
Vientovirus	E	FB	MK059763	NULL	Complete genome	NULL	NULL	NULL	human lung-associated vientovirus	HuLaVV	NULL	5315	202207365	vertebrates	ssDNA	590
Menegrothvirus gilly	E	MAR17_3_2236	MT181534	NULL	Complete genome	NULL	NULL	NULL	Marmot associated feces virus 4		NULL	5332	202213285	protists (S)	ssDNA(+/-)	591
Nauglamirvirus anduin	E	mg5_2876	MN379590	NULL	Complete genome	NULL	NULL	NULL	Chicken virus mg5_2876		NULL	5333	202213287	protists (S)	ssDNA(+/-)	592
Nimphelosvirus arnor	E	84-AMS-01	MT293410	NULL	Complete genome	NULL	NULL	NULL	Entamoeba-associated CRESS DNA virus 1		NULL	5334	202213290	protists (S)	ssDNA(+/-)	593
Nimphelosvirus isildur	E	84-AMS-03	MT293413	NULL	Complete genome	NULL	NULL	NULL	Entamoeba-associated CRESS DNA virus 1		NULL	5335	202213289	protists (S)	ssDNA(+/-)	594
Phialvirus golin	E	84-AMS-01	MT293414	NULL	Complete genome	NULL	NULL	NULL	Entamoeba-associated CRESS DNA virus 2		NULL	5336	202213292	protists (S)	ssDNA(+/-)	595
Angainorvirus turin	E	84-AMS-01	MT293418	NULL	Complete genome	NULL	NULL	NULL	Entamoeba-associated CRESS DNA virus 4		NULL	5337	202213296	protists (S)	ssDNA(+/-)	596
Galvornvirus isengard	E	ctga69	MH617639	NULL	Complete genome	NULL	NULL	NULL	Circoviridae sp.		NULL	5338	202213298	protists (S)	ssDNA(+/-)	597
Mazarbulvirus hasufel	E	84-AMS-01	MT293416	NULL	Complete genome	NULL	NULL	NULL	Entamoeba-associated CRESS DNA virus 3		NULL	5339	202213300	protists (S)	ssDNA(+/-)	598
Mithrilvirus smaug	E	OdasCV-14-US-1577SC3-12	KM598397	NULL	Complete genome	NULL	NULL	NULL	Odonata-associated circular virus-14		NULL	5340	202213302	protists (S)	ssDNA(+/-)	599
Valinorvirus arda	E	CG97	KY487839	NULL	Complete genome	NULL	NULL	NULL	uncultured virus		NULL	5341	202213304	protists (S)	ssDNA(+/-)	600
Valinorvirus eriador	E	CG171	KY487840	NULL	Complete genome	NULL	NULL	NULL	uncultured virus		NULL	5342	202213305	protists (S)	ssDNA(+/-)	601
Beet curly top Iran virus	E	Iran/Kerman/2005/A	EU273818	NULL	Complete genome	NULL	NULL	NULL	beet curly top Iran virus	BCTIV/A	NULL	5343	202203172	plants	ssDNA	602
Exomis microphylla latent virus	E	2-90-C1	MG001960	NULL	Complete genome	NULL	NULL	NULL	Exomis microphylla associated virus	EmLV	NULL	5347	202206688	plants	ssDNA	603
Spinach curly top Arizona virus	E	United States/Arizona/2009	HQ443515	NULL	Complete genome	NULL	NULL	NULL	spinach curly top Arizona virus	SCTAV	NULL	5348	202203173	plants	ssDNA	604
Abutilon golden mosaic virus	E	Mexico/Yucatan/2007	DNA-A: KC430935	NULL	Complete genome	NULL	NULL	NULL	Abutilon golden mosaic virus	AbGMV	NULL	5349	202203175	plants	ssDNA	605
Abutilon mosaic Bolivia virus	E	Bolivia/2007	DNA-A: HM585445; DNA-B: HM585446	NULL	Complete genome	NULL	NULL	NULL	Abutilon mosaic Bolivia virus	AbMBoV	NULL	5350	202203176	plants	ssDNA	606
Abutilon mosaic Brazil virus	E	Brazil/BGV01A.1.C21	DNA-A: JF694480; DNA-B: JF694479	NULL	Complete genome	NULL	NULL	NULL	Abutilon mosaic Brazil virus	AbMBV	NULL	5351	202203177	plants	ssDNA	607
Abutilon mosaic virus	E	Germany	DNA-A: X15983; DNA-B: X15984	NULL	Complete genome	NULL	NULL	NULL	Abutilon mosaic virus	AbMV	NULL	5352	202203178	plants	ssDNA	608
African cassava mosaic Burkina Faso virus	E	BF-Oua-127-08	DNA-A: HE616777; DNA-B: HE616778	NULL	Complete genome	NULL	NULL	NULL	African cassava mosaic Burkina Faso virus	ACMBFV	NULL	5353	202206693	plants	ssDNA	609
African cassava mosaic virus	E	Cameroon/1998	DNA-A: J02057; DNA-B: J02058	NULL	Complete genome	NULL	NULL	NULL	African cassava mosaic virus	ACMV	NULL	5354	202203179	plants	ssDNA	610
Ageratum enation virus	E	Nepal/1999/Nepal	AJ437618	NULL	Complete genome	NULL	NULL	NULL	Ageratum enation virus	AEV/NP	NULL	5355	202203180	plants	ssDNA	611
Ageratum leaf curl Sichuan virus	E	CN-Sc-SC770-16	MG917697	NULL	Complete genome	NULL	NULL	NULL	Ageratum leaf curl Sichuan virus	ALCScV	NULL	5358	202207518	plants	ssDNA(+)	612
Ageratum leaf curl virus	E	China/Guangxi 52/2003	AJ851005	NULL	Complete genome	NULL	NULL	NULL	Ageratum leaf curl virus	ALCuV	NULL	5359	202203181	plants	ssDNA	613
Ageratum yellow vein Hualian virus	E	Taiwan/Hualian 4/2000	DNA-A: DQ866132	NULL	Complete genome	NULL	NULL	NULL	Ageratum yellow vein Hualian virus	AYVV/Hua	NULL	5360	202203182	plants	ssDNA	614
Ageratum yellow vein Sri Lanka virus	E	Sri Lanka/1999	DNA-A: AF314144	NULL	Complete genome	NULL	NULL	NULL	Ageratum yellow vein Sri Lanka virus	AYVSLV	NULL	5362	202203183	plants	ssDNA	615
Ageratum yellow vein virus	E	China/Guangxi 129/2005/Guanxi	DNA-A: AJ495813	NULL	Complete genome	NULL	NULL	NULL	Ageratum yellow vein virus	AYVV/Gx	NULL	5363	202203184	plants	ssDNA	616
Allamanda leaf curl virus	E	China/Guandong 10/2006	DNA-A: EF602306	NULL	Complete genome	NULL	NULL	NULL	Allamanda leaf curl virus	AllLCV/A	NULL	5373	202203185	plants	ssDNA	617
Allamanda leaf mottle distortion virus	E	India-Al_K1-2012	DNA-A: KC202818; DNA-B: MG969497	NULL	Complete genome	NULL	NULL	NULL	Allamanda leaf mottle distortion virus	AllLMoDV	NULL	5374	202205787	plants	ssDNA	618
Alternanthera yellow vein virus	E	China/Guangxi/G38/2005	DNA-A: AJ965540	NULL	Complete genome	NULL	NULL	NULL	Alternanthera yellow vein virus	AlYVV	NULL	5375	202203186	plants	ssDNA	619
Andrographis yellow vein leaf curl virus	E	India-A64-2012	KM359406	NULL	Complete genome	NULL	NULL	NULL	Andrographis yellow vein leaf curl virus	AnYVLCV	NULL	5378	202205788	plants	ssDNA	620
Asystasia mosaic Madagascar virus	E	Madagascar-MG493-2011	DNA-A: KP663485; DNA-B: KP663484	NULL	Complete genome	NULL	NULL	NULL	Asystasia mosaic Madagascar virus	AsMMV	NULL	5379	202205789	plants	ssDNA	621
Bean bushy stunt virus	E	AR- General Mosconi-17	DNA-A: MN414067; DNA-B: MN414068	NULL	Complete genome	NULL	NULL	NULL	bean bushy stunt virus	BBSV	NULL	5380	202209117	plants	ssDNA(+)	622
Bean calico mosaic virus	E	Mexico/Sonora/1986	DNA-A: AF110189; DNA-B: AF110190	NULL	Complete genome	NULL	NULL	NULL	bean calico mosaic virus	BChV	NULL	5381	202203187	plants	ssDNA	623
Bean chlorosis virus	E	Venezuela/LaBarinesa459/2006	DNA-A: JN848770; DNA-B: JN848771	NULL	Complete genome	NULL	NULL	NULL	bean chlorosis virus	BChMV	NULL	5382	202203188	plants	ssDNA	624
Bean dwarf mosaic virus	E	Colombia/1987	DNA-A: M88179; DNA-B: M88180	NULL	Complete genome	NULL	NULL	NULL	bean dwarf mosaic virus	BDMV	NULL	5383	202203189	plants	ssDNA	625
Bean golden mosaic virus	E	Brazil/Campinas 1/1978	DNA-A: M88686; DNA-B: M88687	NULL	Complete genome	NULL	NULL	NULL	bean golden mosaic virus	BGMV	NULL	5384	202203190	plants	ssDNA	626
Bean golden yellow mosaic virus	E	Dominican Republic/1987	DNA-A: L01635; DNA-B: L01636	NULL	Complete genome	NULL	NULL	NULL	bean golden yellow mosaic virus	BGYMV	NULL	5386	202203191	plants	ssDNA	627
Bean latent virus	E	MX-Nayarit CN30-14	DNA-A: MN158325; DNA-B: MN158326	NULL	Complete genome	NULL	NULL	NULL	bean latent virus	BLV	NULL	5387	202209118	plants	ssDNA(+)	628
Bean leaf crumple virus	E	CO-HA-15	DNA-A: KX857725; DNA-B: KX857726	NULL	Complete genome	NULL	NULL	NULL	bean leaf crumple virus	BLCrV	NULL	5388	202206694	plants	ssDNA	629
Bean white chlorosis mosaic virus	E	JN848772	DNA-A: JN848772; DNA-B: JQ283246	NULL	Complete genome	NULL	NULL	NULL	bean white chlorosis mosaic virus	BWCMV	NULL	5389	202205790	plants	ssDNA	630
Bean yellow mosaic Mexico virus	E	Mexico/06.05.11/2011	DNA-A: FJ944023	NULL	Complete genome	NULL	NULL	NULL	bean yellow mosaic Mexico virus	BYMMxV	NULL	5390	202203192	plants	ssDNA	631
Bhendi yellow vein Bhubhaneswar virus	E	India/Orissa/2003	DNA-A: FJ589571	NULL	Complete genome	NULL	NULL	NULL	bhendi yellow vein Bhubhaneswar virus	BYVBhV	NULL	5391	202203193	plants	ssDNA	632
Bhendi yellow vein Haryana virus	E	IN-OY76-03	FJ561298	NULL	Complete genome	NULL	NULL	NULL	bhendi yellow vein Haryana virus	BYVHV	NULL	5392	202203194	plants	ssDNA	633
Bhendi yellow vein mosaic Delhi virus	E	IN-OY131-04	FJ515747	NULL	Complete genome	NULL	NULL	NULL	bhendi yellow vein mosaic Delhi virus	BYVMDV	NULL	5393	202206703	plants	ssDNA	634
Bhendi yellow vein mosaic virus	E	India/Madurai/India	DNA-A: AF241479	NULL	Complete genome	NULL	NULL	NULL	bhendi yellow vein mosaic virus	BYVMV/IN	NULL	5394	202203195	plants	ssDNA	635
Bitter gourd yellow mosaic virus	E	IN-17	DNA-A: MH481856; DNA-B: MK116876	NULL	Complete genome	NULL	NULL	NULL	bitter gourd yellow mosaic virus	BgYMV	NULL	5399	202207519	plants	ssDNA(+)	636
Blainvillea yellow spot virus	E	Brazil/Coi25/2007	DNA-A: EU710756; DNA-B: EU710757	NULL	Complete genome	NULL	NULL	NULL	Blainvillea yellow spot virus	BlYSV	NULL	5400	202203196	plants	ssDNA	637
Blechum interveinal chlorosis virus	E	Mexico/Campeche/2011	DNA-A: JX827487; DNA-B: JX827488	NULL	Complete genome	NULL	NULL	NULL	Blechum interveinal chlorosis virus	BleICV	NULL	5401	202203197	plants	ssDNA	638
Blechum yellow vein virus	E	TW-W1-12	KF446659	NULL	Complete genome	NULL	NULL	NULL	Blechum yellow vein virus	BleYVV	NULL	5402	202206695	plants	ssDNA	639
Boerhavia yellow spot virus	E	Mexico/Yucatan/2005	DNA-A: EF121755	NULL	Complete genome	NULL	NULL	NULL	Boerhavia yellow spot virus	BoYSV	NULL	5403	202203198	plants	ssDNA	640
Cabbage leaf curl Jamaica virus	E	Jamaica/CUc3/2005	DNA-A: DQ178608; DNA-B: DQ178609	NULL	Complete genome	NULL	NULL	NULL	cabbage leaf curl Jamaica virus	CabLCJV	NULL	5404	202203199	plants	ssDNA	641
Cabbage leaf curl virus	E	United States/Florida/1996	DNA-A: U65529; DNA-B: U65530	NULL	Complete genome	NULL	NULL	NULL	cabbage leaf curl virus	CabLCV	NULL	5405	202203200	plants	ssDNA	642
Capraria yellow spot virus	E	Mexico/Yucatan/Conkal/2007	DNA-A: KC426927; DNA-B: KC426928	NULL	Complete genome	NULL	NULL	NULL	Capraria yellow spot virus	CarYSV	NULL	5406	202203201	plants	ssDNA	643
Cassava mosaic Madagascar virus	E	Madgascar/Toliary/2006	DNA-A: HE617299; DNA-B: HE617300	NULL	Complete genome	NULL	NULL	NULL	cassava mosaic Madagascar virus	CMMGV	NULL	5407	202203202	plants	ssDNA	644
Catharanthus yellow mosaic virus	E	Pakistan/Islamabad/DR151	LK028570	NULL	Complete genome	NULL	NULL	NULL	Catharanthus yellow mosaic virus	CaYMV	NULL	5408	202203203	plants	ssDNA	645
Centrosema yellow spot virus	E	Brazil/Car1/2009	DNA-A: JN419002	NULL	Complete genome	NULL	NULL	NULL	Centrosema yellow spot virus	CeYSV	NULL	5409	202203204	plants	ssDNA	646
Chayote yellow mosaic virus	E	Nigeria/Ibadan	DNA-A: AJ223191	NULL	Complete genome	NULL	NULL	NULL	chayote yellow mosaic virus	ChaYMV	NULL	5410	202203205	plants	ssDNA	647
Chenopodium leaf curl virus	E	USA/Florida/Citra/2007	HM626515	NULL	Complete genome	NULL	NULL	NULL	Chenopodium leaf curl virus	ChLCV	NULL	5411	202203206	plants	ssDNA	648
Chilli leaf curl Ahmedabad virus	E	IN-Ahm-14	KM880103	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Ahmedabad virus	ChiLCAV	NULL	5412	202206696	plants	ssDNA	649
Chilli leaf curl Bhavanisagar virus	E	IN-Bha-10	HM992939	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Bhavanisagar virus	ChiLCBV	NULL	5413	202206697	plants	ssDNA	650
Chilli leaf curl Gonda virus	E	IN-Gon-13	KJ957157	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Gonda virus	ChiLCGV	NULL	5414	202206698	plants	ssDNA	651
Chilli leaf curl India virus	E	India/2008	DNA-A: FM877858	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl India virus	ChiLCINV	NULL	5415	202203207	plants	ssDNA	652
Chilli leaf curl Kanpur virus	E	India/Kampur/2008	DNA-A: HM007106	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Kanpur virus	ChiLCKaV	NULL	5416	202203208	plants	ssDNA	653
Chilli leaf curl Sri Lanka virus	E	LK-CL14-09	JN555601	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Sri Lanka virus	ChiLCSLV	NULL	5417	202206699	plants	ssDNA	654
Chilli leaf curl Vellanad virus	E	India/Vellanad/2008	DNA-A: HM007121	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl Vellanad virus	ChiLCVV	NULL	5418	202203209	plants	ssDNA	655
Chilli leaf curl virus	E	Pakistan/Multan/1998/Pakistan	DNA-A: AF336806	NULL	Complete genome	NULL	NULL	NULL	chilli leaf curl virus	ChiLCV/PK	NULL	5419	202203210	plants	ssDNA	656
Chino del tomate Amazonas virus	E	Brazil/AM10/2007	DNA-A: HM357461	NULL	Complete genome	NULL	NULL	NULL	chino del tomate Amazonas virus	CdTAV	NULL	5425	202203211	plants	ssDNA	657
Chino del tomate virus	E	Mexico/Sinaloa IC/1983/Tomato	DNA-A: AF101476; DNA-B: AF101478	NULL	Complete genome	NULL	NULL	NULL	chino del tomate virus	CdTV/To	NULL	5426	202203212	plants	ssDNA	658
Cleome golden mosaic virus	E	Brazil/BA 05/2007	DNA-A: HQ396465	NULL	Complete genome	NULL	NULL	NULL	Cleome golden mosaic virus	CleGMV	NULL	5429	202203213	plants	ssDNA	659
Cleome leaf crumple virus	E	Brazil/BgV05A.1.C75	DNA-A: JF694461; DNA-B: JF694462	NULL	Complete genome	NULL	NULL	NULL	Cleome leaf crumple virus	CleLCrV	NULL	5430	202203214	plants	ssDNA	660
Clerodendron golden mosaic virus	E	Vietnam/Sonla/2005	DNA-A: DQ641692; DNA-B: DQ641693	NULL	Complete genome	NULL	NULL	NULL	Clerodendron golden mosaic virus	ClGMV	NULL	5431	202203215	plants	ssDNA	661
Clerodendron yellow mosaic virus	E	India/Iari/2006	EF408037	NULL	Complete genome	NULL	NULL	NULL	Clerodendron yellow mosaic virus	ClYMV	NULL	5432	202203216	plants	ssDNA	662
Clerodendrum golden mosaic China virus	E	China/Fuzhou 7/2007/Fuzon	DNA-A: FJ011668; DNA-B: FJ011669	NULL	Complete genome	NULL	NULL	NULL	Clerodendrum golden mosaic China virus	ClGMCNV/Fu	NULL	5433	202203217	plants	ssDNA	663
Clerodendrum golden mosaic Jiangsu virus	E	China/Jiangsu XY2/2008	DNA-A: FN396966	NULL	Complete genome	NULL	NULL	NULL	Clerodendrum golden mosaic Jiangsu virus	ClGMJsV	NULL	5435	202203218	plants	ssDNA	664
Cnidoscolus mosaic leaf deformation virus	E	Brazil-Mes3-2015	DNA-A: KT966771; DNA-B: KT966772	NULL	Complete genome	NULL	NULL	NULL	Cnidoscolus mosaic leaf deformation virus	CnMLDV	NULL	5436	202205791	plants	ssDNA	665
Coccinia mosaic Tamil Nadu virus	E	India-TDVCoc1-2013	DNA-A: KM244719; DNA-B: KM244718	NULL	Complete genome	NULL	NULL	NULL	Coccinia mosaic Tamil Nadu virus	CMTNV	NULL	5437	202205792	plants	ssDNA	666
Common bean mottle virus	E	Cuba-May6-2014	DNA-A: KX011473; DNA-B: KX011474	NULL	Complete genome	NULL	NULL	NULL	common bean mottle virus	CBMoV	NULL	5438	202205793	plants	ssDNA	667
Common bean severe mosaic virus	E	Cuba-May99-2014	DNA-A: KX011475; DNA-B: KX096982	NULL	Complete genome	NULL	NULL	NULL	common bean severe mosaic virus	CBSMV	NULL	5439	202205794	plants	ssDNA	668
Corchorus golden mosaic virus	E	Vietnam/Hanoi/2005/Hanoi	DNA-A: DQ641688; DNA-B: DQ641689	NULL	Complete genome	NULL	NULL	NULL	Corchorus golden mosaic virus	CoGMV/Ha	NULL	5440	202203219	plants	ssDNA	669
Corchorus yellow spot virus	E	Mexico/Yucatan/2005	DNA-A: DQ875868; DNA-B: DQ875869	NULL	Complete genome	NULL	NULL	NULL	Corchorus yellow spot virus	CoYSV	NULL	5442	202203220	plants	ssDNA	670
Corchorus yellow vein Cuba virus	E	CU-Co705-1-13	DNA-A: MF773912; DNA-B: MF773902	NULL	Complete genome	NULL	NULL	NULL	Corchorus yellow vein Cuba virus	CoYVCUV	NULL	5443	202209119	plants	ssDNA(+)	671
Corchorus yellow vein mosaic virus	E	India/Maharashtra/CEA8/2011	KC223600	NULL	Complete genome	NULL	NULL	NULL	Corchorus yellow vein mosaic virus	CoYV	NULL	5444	202203221	plants	ssDNA	672
Corchorus yellow vein virus	E	Vietnam/Hoa Binh/2000	DNA-A: AY727903; DNA-B: AY727904	NULL	Complete genome	NULL	NULL	NULL	Corchorus yellow vein virus	CoYVV	NULL	5445	202203222	plants	ssDNA	673
Cotton chlorotic spot virus	E	Brazil/CampinaGrandeB012/2009	DNA-A: KF358470; DNA-B: KF358471	NULL	Complete genome	NULL	NULL	NULL	cotton chlorotic spot virus	CoChSpV	NULL	5446	202203223	plants	ssDNA	674
Cotton leaf crumple virus	E	Mexico/Sonora/1991/Arizona	DNA-A: AF480940; DNA-B: AF480941	NULL	Complete genome	NULL	NULL	NULL	cotton leaf crumple virus	CLCrV/AZ	NULL	5447	202203224	plants	ssDNA	675
Cotton leaf curl Alabad virus	E	Pakistan/Alabad 804a/1996/Alabad	DNA-A: AJ002455	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Alabad virus	CLCuAlV/Al	NULL	5449	202203225	plants	ssDNA	676
Cotton leaf curl Bangalore virus	E	India/Bangalore/2004	DNA-A: AY705380	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Bangalore virus	CLCuBaV	NULL	5454	202203226	plants	ssDNA	677
Cotton leaf curl Barasat virus	E	India-2014	DNA-A: LC080677	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Barasat virus	CLCuBarV	NULL	5455	202205795	plants	ssDNA	678
Cotton leaf curl Gezira virus	E	Sudan/Gezira/1996/Sudan	DNA-A: AF260241	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Gezira virus	CLCuGeV/SD	NULL	5456	202203227	plants	ssDNA	679
Cotton leaf curl Kokhran virus	E	Pakistan/Manisal 806b/1996/Kokhran	DNA-A: AJ002449	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Kokhran virus	CLCuKoV/Ko	NULL	5467	202203228	plants	ssDNA	680
Cotton leaf curl Multan virus	E	Pakistan/Multan/Darwinii 1/2006/Darwinii	DNA-A: EU365613	NULL	Complete genome	NULL	NULL	NULL	cotton leaf curl Multan virus	CLCuMuV/Dar	NULL	5472	202203229	plants	ssDNA	681
Cotton yellow mosaic virus	E	Benin-Gos_San2-2014	DNA-A: KU683748; DNA-B: KU683750	NULL	Complete genome	NULL	NULL	NULL	cotton yellow mosaic virus	CYMV	NULL	5478	202205796	plants	ssDNA	682
Cowpea bright yellow mosaic virus	E	BR-PE–088-11	DNA-A: MH469731; DNA-B: MH469732	NULL	Complete genome	NULL	NULL	NULL	cowpea bright yellow mosaic virus	CoBYMV	NULL	5479	202207520	plants	ssDNA(+)	683
Cowpea golden mosaic virus	E	Nigeria/Nsukka/1990	DNA-A: AF029217	NULL	Complete genome	NULL	NULL	NULL	cowpea golden mosaic virus	CPGMV	NULL	5480	202203230	plants	ssDNA	684
Crassocephalum yellow vein virus	E	China/Jinhong/2005	EF165536	NULL	Complete genome	NULL	NULL	NULL	Crassocephalum yellow vein virus	CraYVV	NULL	5481	202203231	plants	ssDNA	685
